Cycle,Config 1,Config 2,Config 3
1,5.93472895664948e-06,4.21683150925802e-06,2.98573680302303e-06
1001,0.00594066368560606,0.00422104834076732,0.00298872253982608
2001,0.0118753926422554,0.00843787985002519,0.00597445934284894
3001,0.0178101215989054,0.0126547113592838,0.008960196145872
4001,0.0237448505555565,0.0168715428685424,0.0119459329488956
5001,0.0296795795122076,0.021088374377801,0.0149316697519192
6001,0.0356143084688587,0.0253052058870596,0.0179174065549415
7001,0.0415490374255098,0.0295220373963183,0.0209031433579633
8001,0.0474837663821609,0.0337388689055769,0.0238888801609852
9001,0.053418495338812,0.0379557004148355,0.026874616964007
10001,0.0593532242954631,0.0421725319240941,0.0298603537670289
11001,0.0652879532521109,0.0463893634333527,0.0328460905700526
12001,0.071222682208755,0.0506061949426113,0.0358318273730779
13001,0.0771574111653992,0.0548230264518699,0.0388175641761033
14001,0.0830921401220433,0.0590398579611285,0.0418033009791286
15001,0.0890268690786875,0.0632566894703859,0.0447890377821539
16001,0.0949615980353316,0.0674735209796376,0.0477747745851793
17001,0.100896326991976,0.0716903524888892,0.0507605113882046
18001,0.10683105594862,0.0759071839981409,0.0537462481912299
19001,0.112765784905264,0.0801240155073926,0.0567319849942552
20001,0.118700513861908,0.0843408470166443,0.0597177217972806
21001,0.124635242818552,0.0885576785258959,0.0627034586003054
22001,0.13056997177521,0.0927745100351476,0.0656891954033238
23001,0.136504700731868,0.0969913415443993,0.0686749322063422
24001,0.142439429688526,0.101208173053651,0.0716606690093606
25001,0.148374158645184,0.105425004562903,0.074646405812379
26001,0.154308887601842,0.109641836072154,0.0776321426153974
27001,0.1602436165585,0.113858667581406,0.0806178794184158
28001,0.166178345515158,0.118075499090658,0.0836036162214342
29001,0.172113074471816,0.122292330599909,0.0865893530244525
30001,0.178047803428474,0.126509162109161,0.0895750898274709
31001,0.183982532385132,0.130725993618413,0.0925608266304893
32001,0.18991726134179,0.134942825127664,0.0955465634335077
33001,0.195851990298448,0.139159656636916,0.0985323002365261
34001,0.201786719255106,0.143376488146168,0.101518037039544
35001,0.207721448211764,0.147593319655419,0.104503773842563
36001,0.213656177168422,0.151810151164671,0.107489510645581
37001,0.21959090612508,0.156026982673923,0.1104752474486
38001,0.225525635081738,0.160243814183174,0.113460984251618
39001,0.231460364038396,0.164460645692426,0.116446721054636
40001,0.237395092995054,0.168677477201678,0.119432457857655
41001,0.243329821951712,0.172894308710929,0.122418194660673
42001,0.24926455090837,0.177111140220181,0.125403931463692
43001,0.255199279865028,0.181327971729433,0.12838966826671
44001,0.261134008821686,0.185544803238684,0.131375405069728
45001,0.267068737778344,0.189761634747936,0.134361141872747
46001,0.273003466735002,0.193978466257188,0.137346878675765
47001,0.27893819569166,0.198195297766439,0.140332615478784
48001,0.284872924648318,0.202412129275691,0.143318352281802
49001,0.290807653604976,0.206628960784943,0.14630408908482
50001,0.296742382561634,0.210845792294194,0.149289825887839
51001,0.302677111518292,0.215062623803446,0.152275562690857
52001,0.30861184047495,0.219279455312698,0.155261299493876
53001,0.314546569431609,0.223496286821949,0.158247036296894
54001,0.320481298388267,0.227713118331201,0.161232773099912
55001,0.326416027344925,0.231929949840453,0.164218509902931
56001,0.332350756301583,0.236146781349704,0.167204246705949
57001,0.338285485258241,0.240363612858956,0.170189983508967
58001,0.344220214214899,0.244580444368208,0.173175720311986
59001,0.350154943171557,0.24879727587746,0.176161457115004
60001,0.356089672128215,0.253014107386711,0.179147193918023
61001,0.362024401084873,0.257230938895963,0.182132930721041
62001,0.367959130041531,0.261447770405215,0.185118667524059
63001,0.373893858998189,0.265664601914466,0.188104404327078
64001,0.379828587954847,0.269881433423718,0.191090141130096
65001,0.385763316911505,0.27409826493297,0.194075877933115
66001,0.391698045868163,0.278315096442221,0.197061614736133
67001,0.397632774824821,0.282531927951473,0.200047351539151
68001,0.403567503781479,0.286748759460725,0.20303308834217
69001,0.409502232738137,0.290965590969976,0.206018825145188
70001,0.415436961694795,0.295182422479228,0.209004561948207
71001,0.421371690651453,0.29939925398848,0.211990298751225
72001,0.427306419608111,0.303616085497731,0.214976035554243
73001,0.433241148564769,0.307832917006983,0.217961772357262
74001,0.439175877521427,0.312049748516235,0.22094750916028
75001,0.445110606478085,0.316266580025486,0.223933245963299
76001,0.451045335434743,0.320483411534738,0.226918982766317
77001,0.456980064391401,0.32470024304399,0.229904719569335
78001,0.462914793348059,0.328917074553241,0.232890456372354
79001,0.468908249107582,0.333133906062493,0.235876193175372
80001,0.475026662746432,0.337350737571745,0.23886192997839
81001,0.481274359675842,0.341567569080996,0.241847666781409
82001,0.487655566614017,0.345784400590248,0.244833403584427
83001,0.494174947289021,0.3500012320995,0.247819140387446
84001,0.500837209138515,0.354218063608751,0.250804877190464
85001,0.507647242478251,0.358434895118003,0.253790613993482
86001,0.514610127637778,0.362651726627255,0.256776350796501
87001,0.521731142368266,0.366868558136506,0.259762087599519
88001,0.529015613762255,0.371085389645758,0.262747824402538
89001,0.536469230384533,0.37530222115501,0.265733561205556
90001,0.54409790190197,0.379519052664261,0.268719298008574
91001,0.551907600539208,0.383788593678691,0.271705034811593
92001,0.559918715733308,0.388119023259448,0.274690771614611
93001,0.568130446436689,0.392566107696599,0.27767650841763
94001,0.576545167188994,0.39707957923592,0.280662245220648
95001,0.585170154189395,0.401661905043195,0.283647982023666
96001,0.594012582577273,0.406353273629358,0.286633718826685
97001,0.603080289187923,0.411134565664193,0.289619455629703
98001,0.612396730803758,0.415993938834862,0.292605192432722
99001,0.62197635697982,0.420943756004948,0.29559092923574
