Cycle,Config 1,Config 2,Config 3
1,444.653033868968,438.594708913658,432.536383974241
1001,444.653033868968,438.594708913658,432.536383974241
2001,444.653033868968,438.594708913658,432.536383974241
3001,444.653033868968,438.594708913658,432.536383974241
4001,444.653033868968,438.594708913658,432.536383974241
5001,444.653033868968,438.594708913658,432.536383974241
6001,444.653033868968,438.594708913658,432.536383974241
7001,444.653033868968,438.594708913658,432.536383974241
8001,444.653033868968,438.594708913658,432.536383974241
9001,444.653033868968,438.594708913658,432.536383974241
10001,444.653033868968,438.594708913658,432.536383974241
11001,444.653033868968,438.594708913658,432.536383974241
12001,444.653033868968,438.594708913658,432.536383974241
13001,444.653033868968,438.594708913658,432.536383974241
14001,444.653033868968,438.594708913658,432.536383974241
15001,444.653033868968,438.594708913658,432.536383974241
16001,444.653033868968,438.594708913658,432.536383974241
17001,444.653033868968,438.594708913658,432.536383974241
18001,444.653033868968,438.594708913658,432.536383974241
19001,444.653033868968,438.594708913658,432.536383974241
20001,444.653033868968,438.594708913658,432.536383974241
21001,444.653033868968,438.594708913658,432.536383974241
22001,444.653033868968,438.594708913658,432.536383974241
23001,444.653033868968,438.594708913658,432.536383974241
24001,444.653033868968,438.594708913658,432.536383974241
25001,444.653033868968,438.594708913658,432.536383974241
26001,444.653033868968,438.594708913658,432.536383974241
27001,444.653033868968,438.594708913658,432.536383974241
28001,444.653033868968,438.594708913658,432.536383974241
29001,444.653033868968,438.594708913658,432.536383974241
30001,444.653033868968,438.594708913658,432.536383974241
31001,444.653033868968,438.594708913658,432.536383974241
32001,444.653033868968,438.594708913658,432.536383974241
33001,444.653033868968,438.594708913658,432.536383974241
34001,444.653033868968,438.594708913658,432.536383974241
35001,444.653033868968,438.594708913658,432.536383974241
36001,444.653033868968,438.594708913658,432.536383974241
37001,444.653033868968,438.594708913658,432.536383974241
38001,444.653033868968,438.594708913658,432.536383974241
39001,444.653033868968,438.594708913658,432.536383974241
40001,444.653033868968,438.594708913658,432.536383974241
41001,444.653033868968,438.594708913658,432.536383974241
42001,444.653033868968,438.594708913658,432.536383974241
43001,444.653033868968,438.594708913658,432.536383974241
44001,444.653033868968,438.594708913658,432.536383974241
45001,444.653033868968,438.594708913658,432.536383974241
46001,444.653033868968,438.594708913658,432.536383974241
47001,444.653033868968,438.594708913658,432.536383974241
48001,444.653033868968,438.594708913658,432.536383974241
49001,444.653033868968,438.594708913658,432.536383974241
50001,444.653033868968,438.594708913658,432.536383974241
51001,444.653033868968,438.594708913658,432.536383974241
52001,444.653033868968,438.594708913658,432.536383974241
53001,444.653033868968,438.594708913658,432.536383974241
54001,444.653033868968,438.594708913658,432.536383974241
55001,444.653033868968,438.594708913658,432.536383974241
56001,444.653033868968,438.594708913658,432.536383974241
57001,444.653033868968,438.594708913658,432.536383974241
58001,444.653033868968,438.594708913658,432.536383974241
59001,444.653033868968,438.594708913658,432.536383974241
60001,444.653033868968,438.594708913658,432.536383974241
61001,444.653033868968,438.594708913658,432.536383974241
62001,444.653033868968,438.594708913658,432.536383974241
63001,444.653033868968,438.594708913658,432.536383974241
64001,444.653033868968,438.594708913658,432.536383974241
65001,444.653033868968,438.594708913658,432.536383974241
66001,444.653033868968,438.594708913658,432.536383974241
67001,444.653033868968,438.594708913658,432.536383974241
68001,444.653033868968,438.594708913658,432.536383974241
69001,444.653033868968,438.594708913658,432.536383974241
70001,444.653033868968,438.594708913658,432.536383974241
71001,444.653033868968,438.594708913658,432.536383974241
72001,444.653033868968,438.594708913658,432.536383974241
73001,444.653033868968,438.594708913658,432.536383974241
74001,444.653033868968,438.594708913658,432.536383974241
75001,444.653033868968,438.594708913658,432.536383974241
76001,444.653033868968,438.594708913658,432.536383974241
77001,444.653033868968,438.594708913658,432.536383974241
78001,444.653033868968,438.594708913658,432.536383974241
79001,445.032210194665,438.594708913658,432.536383974241
80001,445.41227712124,438.594708913658,432.536383974241
81001,445.793231677407,438.594708913658,432.536383974241
82001,446.17507090989,438.594708913658,432.536383974241
83001,446.557791883277,438.594708913658,432.536383974241
84001,446.94139167987,438.594708913658,432.536383974241
85001,447.325867399535,438.594708913658,432.536383974241
86001,447.711216159561,438.594708913658,432.536383974241
87001,448.097435094511,438.594708913658,432.536383974241
88001,448.484521356083,438.594708913658,432.536383974241
89001,448.872472112968,438.594708913658,432.536383974241
90001,449.261284550706,438.594708913658,432.536383974241
91001,449.650955871555,439.068679319572,432.536383974241
