-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
-0.002138235436301,75.0,95.0,0.015,0.0005
